ngram,hawk_score,dove_score,polarity
expansion_real_gdp_imply_strengthen_economic_activity_year_progress,0.10795141240477002,0.12371490543391435,-0.06804395725804596
supermarket,0.11179511783355879,0.1281199028192228,-0.06804403051232943
regard_outlook_inflation_prospective_growth_spending_line_member,0.10769924860459273,0.12342638263376035,-0.06804582401745259
household_sector_continue_provide_vital_support_overall_demand,0.10778490035441662,0.1235246616436571,-0.06804630622823775
would_appreciably_raise_risk_deterioration_underlie_inflation_picture_time,0.10805857582781013,0.12383838619114253,-0.06804664548405223
risk_remain_weighted_mainly_direction_rise_inflation_pressure,0.10834127938247369,0.12416254707148194,-0.06804734326444065
vonovia,0.10852908451991936,0.12437804260324908,-0.06804840315147725
associate_deterioration_business_consumer_confidence,0.10798899223047706,0.12375932140737617,-0.06804938050829992
million_barrel_per_day,0.11611291522565531,0.13307023277558688,-0.06805162261553513
10y_bond_yield_gain,0.10879658224229806,0.12468544804892509,-0.06805177163659566
material,0.11462685434445417,0.13136729387410795,-0.0680521860007017
top_commodity_gainer_natural_gas_uk_gbp,0.10812761090985559,0.12391892163470493,-0.06805234515545665
risk_inherent_current_stance_policy_member_weigh_possibility_expansion_could_relatively_subdued_time_damp_price_fail_reduce_margin_underutilized_resource,0.1105095909346626,0.12664894296308316,-0.0680530097870282
72,0.11386359623594287,0.13049284331633737,-0.06805323858402616
need_replace_worn_outdated_capital_equipment_passage_time_decline_overall_stock_capital_relation_economy_grow_potential_anticipated_continuation_appear_upward_trend_sale_cash_flow_profit,0.10783571476155204,0.12358470258435425,-0.06805357972914743
among_individual_stock,0.10966511329705286,0.12568148453955663,-0.06805439887269249
year_year_basis_core_cpi_inflation_increase_slightly_2001,0.10778281454193746,0.1235244076923367,-0.06805491414555027
2022,0.11955098157874924,0.13701154652499012,-0.06805578770716202
agree_next_meeting_committee_would_hold_tuesday_wednesday,0.11130528006912109,0.1275619326742484,-0.0680572792658358
delinquency,0.1225056581562682,0.1404004107801266,-0.06806519414425427
trade,0.11565690192962322,0.13255178143297866,-0.0680672379163872
1.73,0.10921076387984383,0.12516404127468023,-0.06806737347181305
committee_federal_reserve_bank_boston_federal_reserve_system_generally,0.1077541681360588,0.12349489117359491,-0.06806826840518525
increase_lag_demand_strong_competitive_pressure_many_market_severely_limit_ability_business_firm_raise_price,0.1079630576869624,0.12373499463021478,-0.06807108124353926
large_increase_recent_year_likely_repeat_absence_gain_would_restrain_effect_consumer_expenditure_time,0.10755357779383524,0.12326571452464931,-0.06807115892693429
context_committee_long_run_objective_price_stability_sustainable_economic_growth_give_careful_consider_ation_economic_financial_monetary_development_somewhat_high_federal_fund_rate,0.10833695495483948,0.12416371896537091,-0.06807190595913223
instructed_staff_continue_focus_available_resource_possible_use_ginnie_maes_operation,0.10818873447134258,0.12399402370681092,-0.06807262244400147
view_differ_regard_reference_recent_statement,0.10736520852705844,0.12305095365657275,-0.06807571561327143
environment,0.12847453883036022,0.14724483702887342,-0.0680775449313951
2_attend_portion_meet_relate_examination_system_open_market_account,0.10851192625206584,0.12436609887229957,-0.06807929864471768
decline_slightly_fourth_quarter_available_indicator_point_continue_strength_come_month,0.10763086210234941,0.12335634222741246,-0.06807944262840221
low_equity_price_change_mix_single_family_homebuilding_less_emphasis_construction_high_price_home,0.10766115521265715,0.1233911933145921,-0.06807997495892071
staff_estimate,0.12117386784440116,0.13887845700817378,-0.06808087246983636
increase_medical_cost_deterioration_survey_inflation_expectation_could_begin_show_high_underlie_inflation,0.10766653208876525,0.12339811875136139,-0.06808305210423901
member_favor_retention_tentative_range_could_view_benchmark_money_growth,0.10769617264736026,0.12343223159777122,-0.06808362218311138
nonfarm_inventory_liquidation_apparently_rapid,0.10769708372639218,0.12343336360812106,-0.06808397622730286
unemployment_rate_fell,0.11498199311471302,0.131782775784548,-0.06808420320606509
inflation_even_deflation_context_rapid_growth_productivity_could_turn_relatively_benign,0.10784891065902069,0.12360753983394754,-0.06808464029135193
increase_productivity_profit_demand_capital_good_wealth_effect_consumption_spending,0.10813309054321871,0.1239336342202159,-0.068086209658468
top_performer_include,0.10992598826826185,0.12598853614309055,-0.068086303354605
high-level,0.12014304486602222,0.1376985380793097,-0.06808635369342128
-0.17,0.10808993585784696,0.12388437026954037,-0.06808699926887588
interest_rate_decision,0.11929911425644006,0.13673180451045536,-0.06808822285204925
reason_cite_member_sizable_ease_move_relate_perception_diminish_stimulus_earlier,0.10881116635794104,0.12471160039757294,-0.0680894383898715
sumitomo,0.10877211839731964,0.12466707650872426,-0.06809035696769827
39,0.11491538857925356,0.13170819153557833,-0.06809082468312957
asian,0.12019282572792901,0.1377568507611081,-0.06809089769851123
policy_tighten,0.12471851273505587,0.14294479859802336,-0.06809407599492324
china_india,0.12058727912700518,0.13821029526474726,-0.06809575468070427
owe_uncertainty_behavior_velocity_money_debt_range_provide_reliable_benchmark_conduct_monetary_policy,0.11428593601823743,0.13098850519760064,-0.06809747112894318
also_observed_counter_experience_generally_associate_onset_earlier_recession_monetary_growth,0.10804719781241465,0.1238386766698928,-0.06810021909585105
committee_2_percent_long_run_objective,0.1252872030620503,0.143598991737951,-0.06810237576354962
outlook_economic_activity,0.12398296653169268,0.1421047414774881,-0.06810451742163971
smic,0.11034406121532614,0.12647241632580267,-0.06810486870650906
natural_gas_uk_gbp,0.10801554590982729,0.12380419698004644,-0.06810744793949483
conclusion_committee_discussion_except_one_member_support_directive_call,0.10762576892117735,0.12335795856373186,-0.06810951495958663
small_business_loan,0.11585111866816514,0.1327858880718222,-0.06811041375416266
interest_rate_treasury_security_rise_appreciably_since_meet_march_30_1999_large_increase_concentrate_intermediate_long_term_maturity_rate_private_obligation_show_mixed_change,0.11528846963002234,0.13214216643598656,-0.06811483441956649
view_member_taut_labor_market_together_turnaround_factor_temporarily_damp_inflation_oil_import_price,0.10797569378784364,0.12376092843366157,-0.06811713441965006
rise_3.4,0.1128038947368152,0.12929598404805503,-0.06812101432687911
purchase_home_automobile_consumer_durables_high_level_stock_market,0.10882503021031784,0.12473630459980532,-0.06812460804962762
retail_sector_inventory_decline_slightly_november_change_little_october_inventory_sale_ratio_sector,0.10770355535789494,0.12345098704165738,-0.06812512321969814
trade_deal,0.11792210807397975,0.13516405067037204,-0.06812677027434273
reduce_effort_business_would_sufficient_continue_hold_price_increase_check_current_degree_tautness_labor_market,0.10849974984066532,0.12436412639345892,-0.06812725446880116
lag_wealth_effect_earlier_advance_stock_market_price,0.10772726344774014,0.12347913910876539,-0.06812906341196835
wool,0.10820929393878416,0.1240321300504217,-0.06813098128597832
uranium,0.11106765322179586,0.1273085125474895,-0.06813122139657418
would_indicate_policy_preference_dissenter,0.10756816814969812,0.1232974275046949,-0.06813167336783935
sign_upturn_foreign_trade_entirely_lack_notably_high_tech_good_indication_still_limit,0.11670611827302725,0.13377174695379435,-0.06813228252849098
expiration,0.11995798880104655,0.1374999359222605,-0.06813519972269833
deutsche_telekom,0.10871657960453254,0.12461483406829434,-0.06813593683555202
committee_adopt_directive_include_presumption_likely_direction_adjustment_policy_intermeeting_period,0.10809666968992498,0.12390434322088949,-0.06813622635794814
openai,0.11455258354821295,0.13130458612344517,-0.0681371326189287
energy_price_remain_elevated_continue_depress_business_household_purchase_power_overhang_excess_capital_stock_sector_could_turn_sizable_depress_investment_spending_time_consumer_confidence,0.10789130835000585,0.1236694846252995,-0.06813837555382835
-0.43,0.10802994001058465,0.12383040323724848,-0.06814646698670189
risk_outlook_reasonably_well_balance_near_term,0.10789230528531145,0.12367277416833128,-0.06814701474096373
1.03,0.11022622668808396,0.12634813246696078,-0.06814730825630573
borrow_cost,0.12476318871710038,0.14301134079256136,-0.06814745266801996
positive_indication_housing_outlook_include,0.10815626700666865,0.12397560862949225,-0.06814807996304022
federal_fund_rate_would_acceptable_intermeeting_period,0.11308592898353328,0.12962633057850798,-0.06814819170989049
us-brokered,0.11907778197929196,0.13649560635672223,-0.06815194841229028
year_end_inventory_sale_ratios_generally_decline_little_association_strong_increase_sale_ratio_near_bottom_range_previous_twelve_month,0.10776212511712258,0.12352500464447717,-0.06815286066112826
recent_year_money_range_set_consistent,0.10793663345471402,0.12372524156431411,-0.0681536748690446
regard_member_refer_earlier_unsustainable_rate_investment_many_high_tech_firm_oblige_retrench_despite_still_high,0.10789483907343439,0.12367745267168023,-0.06815415384677084
period_ahead_member_one_exception_favor_proposal_slight_tighten,0.10847263021494427,0.12434016024808098,-0.06815574866646662
top_commodity_gainer_natural_gas,0.10816632469273658,0.12398986317560379,-0.06815902099426699
trip.com,0.1091212466818544,0.12508451300725876,-0.06815915350072578
sign_weakness_aggregate_demand_might_abate_sign_still_quite_limited,0.11794117302724708,0.13519472393928614,-0.0681592422046729
yield_u_10-year_treasury_note,0.1141943167004303,0.1309000358851512,-0.06816035950435714
regard_prospective_course_project_recovery_member_generally_anticipate_positive_swing_inventory_investment_abet_growth_consumer_spending_would_provide_important_upward_thrust_expansion,0.121373823421915,0.13913069265462355,-0.06816338349962205
economic_financial_development,0.12343203831358265,0.14149021612895715,-0.06816406516460179
already_lent_upward_bias_inflation_outlook_agree_significant_tighten_labor_resource_utilization,0.10810368643643412,0.12392090209464372,-0.06817042865304346
snb,0.12365050139163918,0.14174259417689136,-0.06817092489348653
range_establish_february_growth_m2_m3_1_5_percent_2_6_percent_respectively_measure_fourth_quarter_1998_fourth_quarter_1999,0.10854857920148553,0.12443205392803294,-0.0681750861142071
system_holding_u_treasury_obligation,0.10752632415657444,0.12326076471844394,-0.06817729985922397
micron,0.11081352404401491,0.12702911609242723,-0.06817781722869369
would_tend_validate_appreciable_firm_financial_market,0.10763779553243091,0.12338867943278384,-0.0681778307127982
though_still_tentative_indication_slow,0.1090246322280026,0.12497867291927697,-0.06817869807964055
worth,0.1134337426068076,0.1300330388262954,-0.06817889537858281
economic_activity_slow_surge_late_1996_early_year,0.11429060760885061,0.13101565235300242,-0.06818026065357108
pressure_might_materialize_effect_countervail_action_committee_chance_take_hold,0.1077122221528027,0.12347463840210954,-0.06818041566667195
policy_move_conjunction_50_basis_point_reduction_early_january_would_represent_relatively_aggressive_policy_adjustment_short_period_time_member_agree_desirability_light_rapid_weaken_economic_expansion_recent_month,0.10806422068130175,0.12387842409178192,-0.06818152576449088
therefore_significant_increase_project_average,0.1082340256366182,0.12407319541575182,-0.06818199497794744
-0.45,0.10803967414343746,0.12385050538197293,-0.06818240975488539
tata,0.10890514207775738,0.12484280646844877,-0.06818311985117126
commonly,0.1163221244008888,0.13334579191543813,-0.06818524288471456
private_debt_market_rate_investment_grade,0.10749988413282402,0.12323249371386388,-0.06818553047415621
indeed_conjuncture_extend_period_strong,0.10800513022031505,0.12381188792607781,-0.06818635591188893
would_require_accomplish_objective_give_effect,0.10823221945628042,0.12407247274081798,-0.06818740135949528
high_degree_caution_continue_characterize_business_investment_decision_face_elevate_level_uncertainty,0.10786168325799575,0.12364807711128196,-0.06818889116426702
participant_generally_note,0.1244192317403216,0.14262917429605035,-0.0681896695284845
inventory_sale_ratio_wholesale_trade_sector_edge_november_remain_near_high,0.10780837379179874,0.12358772695461176,-0.06819195791075922
extremely,0.12446412813569407,0.14268210326153954,-0.06819476745212331
nonetheless_expect_remain_economy_potential_time_pressure_labor_resource_would_limit_turn_wage_price,0.11054462705020088,0.12672557036908524,-0.06819627367819237
likely_outcome,0.12429300125557306,0.14248692105514768,-0.06819823486710523
member_agree_even_50_basis_point_reduction_federal_fund_rate,0.10737688705357738,0.12309571306563911,-0.0682025802803928
accordingly_context_committee_long_run_objective_price_stability_sustainable_economic_growth_give_careful_consideration_economic_financial_monetary_development_committee_decide_slightly_high_federal_fund_rate,0.1076794278474179,0.12344278726424165,-0.06820356671126651
drilling,0.1164959365164872,0.1335501884869943,-0.06820442416482017
appliance,0.11133413079708504,0.12763322092513418,-0.06820634706198508
financial_condition_indicate_much_oncoming_stimulus,0.10760060241514939,0.12335329452750186,-0.06820708514073726
pressure_around_year_end_minimum,0.10830568252094505,0.12416194231058703,-0.06820846473195101
-0.63,0.10781196847045352,0.12359598560165021,-0.06820861968417297
maintain_current,0.1246533155048836,0.14290395024232166,-0.06821206924233454
thyssenkrupp,0.11196748375834716,0.12836119115839228,-0.06821369695365999
m2_grow_moderately_average_september_october_aggregate_spending_apparently_soften_effect_past_monetary_easing_action_wear_significantly_weak_foreign_demand_currency_emerge,0.12033982466837369,0.1379595785170515,-0.06821445822710301
gradually_move_rate_near_staff_current_estimate_growth_economy_potential_output,0.10790583661607016,0.12370554299280917,-0.06821645120986661
local_currency,0.12214891770670354,0.14003434749854668,-0.06821728220464998
4.1,0.11434918322546361,0.1310926581302719,-0.06821768779244464
relatively_low_mortgage_interest_rate,0.10852505953800726,0.12441699032486939,-0.06822267940123757
chemical,0.11067209663295152,0.12687894040292344,-0.06822468119776871
swedish_krona,0.10822772580332804,0.12407673367448956,-0.06822515549975877
change_assessment_risk_would_convey_evolve_view_committee_believe_considerable_period_reference_still_accurately_conveyed_committee_policy_intention,0.11634211339334344,0.13337945978138618,-0.06822536864334805
2008,0.11430006438914757,0.13103861664830294,-0.06822630735754326
current_environment,0.1243662863371945,0.14257953478219407,-0.06822825833581374
foxconn,0.11014690432780377,0.12627789362134467,-0.06822883823299467
compare_market_expectation,0.10858355924428968,0.12448630584913259,-0.06823167207167066
unanimous_conclude_change_would_premature,0.1184811906062998,0.13583356929392731,-0.06823189772561847
mitsui,0.10886056816041345,0.1248040167851585,-0.0682321997082219
-0.05,0.1078401450028798,0.12363417524919387,-0.0682323215340453
resource_utilization,0.1274323963413851,0.14609591413421896,-0.06823249030560026
central_bank_also,0.12458615902758864,0.14283313558869137,-0.06823358272365994
expansion_total_domestic_nonfinancial_debt_also_strengthen_recent_month,0.1080257845516467,0.12384783759251196,-0.06823567465137753
disclosure_policy_member_committee_agree,0.10759059307659827,0.12334900275909966,-0.0682360667752823
inflation_already_reasonably_low_pressure_resource_price_likely_abate_come_month_risk_quite_small,0.11230241798446644,0.12875346697736728,-0.06824578871204712
bank_balance_sheet,0.12312352321537727,0.14116087317566306,-0.06824977261842344
reworded,0.10791853846889823,0.12372936586746276,-0.06825370358458605
past_4_week,0.1072084982135502,0.12291607171568167,-0.06825682936403477
treasury_secretary_bessent,0.12106145012745932,0.13879918724869866,-0.06825865317786974
remain_weighted_toward_high_inflation_foreseeable_future,0.11039545581716462,0.1265710667525434,-0.06826116516361685
fed_'s,0.12431805653510482,0.14253384511500403,-0.06826179040606353
+1.3,0.10991737797028335,0.12602312652420666,-0.06826190606157424
mazda,0.11027714054620055,0.12643562657783466,-0.0682619962917641
nonetheless_factor_help_moderate_price,0.1099610954554879,0.12607360820869207,-0.06826332104167339
1.92,0.10820487375254495,0.12406056509532448,-0.0682653924812498
bper_banca,0.10861796958439164,0.1245342901549042,-0.06826577871606193
range_establish_february_growth_m2_m3_1_5_percent_2_6_percent_respectively_measure_fourth_quarter_1997_fourth_quarter_1998,0.10876196512099638,0.12469970249778381,-0.06826704160621425
top_currency_gainer_new_zealand_dollar,0.1083252363807968,0.12419927214402461,-0.06826822627832066
unitedhealth,0.1086415885092521,0.12456198607230294,-0.06826823984845577
monetary_authority,0.12466424988632113,0.14293313267111968,-0.06827003541739449
moreover_economic_crisis_brazil_apparently_contribute_increase,0.10794064741938805,0.12375901111561062,-0.06827098406721722
finecobank,0.1087340533807503,0.12466878737934939,-0.0682713798457038
one_view_however_risk_rise_inflation,0.10770711048478247,0.12349170798324614,-0.06827282943336688
unilever,0.10932996997111087,0.12535257719309892,-0.06827353552958015
financial_market_remain_downside_risk_outlook,0.10790520212491383,0.12371975302885838,-0.06827654167680466
first_independence_monetary_policy_jeopardized_system_adjust_policy_action_support_short_term_foreign_exchange_objective,0.11425317557318773,0.13099875934749636,-0.06827910972333101
2025/26,0.11465789719797746,0.13146398569661338,-0.06828360120190384
exemption,0.1190489463007213,0.13649874578593976,-0.06828392517550465
1.90,0.10828231454794546,0.12415425901786803,-0.0682850561184533
flurry,0.1186583436783598,0.13605244994176,-0.06828963160996655
member_agree_give_quite_accommodative_policy,0.10787042550293273,0.123683187679943,-0.06828985287533267
notable_gain,0.11181025187196847,0.12820057778234817,-0.06828994314125907
unicem,0.10846294577700805,0.124363144835631,-0.06829217042121227
adidas,0.10867443628311704,0.12460635028505371,-0.0682950115022908
vote_encompass_follow_statement_concern,0.12028311343809422,0.13791800870754375,-0.06829906517409554
solely,0.11936621395645589,0.13686722615284397,-0.06830104684588706
basis_point_last_12_month_increase,0.1083484905127212,0.12423510123385087,-0.06830495049900187
committee_discussion_policy_intermeeting_period_ahead_member_endorse_proposal_call_ease_reserve_condition_consistent_50_basis_point_decrease_federal_fund_rate,0.10810893492577826,0.12396069072604629,-0.06830603425909133
pharmaceutical,0.11062640237495233,0.12684781706817694,-0.06830810827071415
1.75,0.10951885849823922,0.1255785209569575,-0.06831068256028276
rebuild,0.11743840327292542,0.13466058943891815,-0.06831517246750046
gain_lead_natural_gas,0.10821117121564917,0.12408040993103625,-0.0683160303832368
66,0.11199401258673432,0.12841871689151713,-0.0683187797103258
laggard_include,0.10992385740200442,0.12604543292452008,-0.06832065096355251
brenntag,0.10871023931291499,0.12465407046196013,-0.06832163480536524
inflation_medium_term,0.1247730698306362,0.14307297090831633,-0.06832246251314031
remain_near_historical_low_single_family_housing_start_increase_november_december_backlog_unused_permit_along_information_suggest_start_likely_would_remain_strong_coming_month,0.11879961016796123,0.13622358079626626,-0.06832308294169653
forecast_concentrate_range_4_5_percent_growth_nominal_gdp,0.10802128804391319,0.1238646610775043,-0.06832398898518592
-0.14,0.10798187103342587,0.12382035317249727,-0.06832756757761384
economy_financial_market,0.11215748438075797,0.12860858780359619,-0.06832816299067934
job_loss_manufacture_sector_civilian_unemployment_rate_unchanged_4_5_percent_august,0.10747123996185069,0.12323537883891111,-0.06832980761022
accor,0.108469028581381,0.1243796094648054,-0.06833014363720903
feed_'s,0.1217344385368378,0.13959091049603978,-0.0683304242213236
continue_strong_upward_trend_housing_demand_still_relatively_high_level_despite_slippage_recently,0.10754285347899309,0.12331800446567162,-0.06833185637064423
rally_in,0.11741905356360764,0.13464415652774633,-0.06833644210869126
build,0.11912639117120079,0.13660236708813508,-0.0683379375706029
keep_practice_meeting_committee_set_long_run_range_money_debt_aggregate_member_committee,0.10934728249022749,0.12538955064907695,-0.06834150373550105
even_fall_short_projection_stabilization_near_term_moderate_recovery_later_next_year,0.10750802867848798,0.12328057264296542,-0.06834195395338737
bolster,0.12826896807432936,0.14708855691915002,-0.06834601249871895
increase_5-week_high,0.10851676997993347,0.12443858583005075,-0.06834706931187412
hdfc_bank,0.10880993245439796,0.12477654222551458,-0.06835417073268447
senior_loan_officer_opinion_survey_bank_lending_practice_sloos,0.11858222805206173,0.13598353198946556,-0.0683568125366316
hindustan,0.10901824538543053,0.12501713470171222,-0.06836098589163962
stationery,0.10989207044502257,0.12601954815522495,-0.06836237149273437
2000_committee_agree_tentative_basis_june_retain_range_growth,0.1085092097944062,0.12443523859362063,-0.0683683552427301
south_africa_’,0.12082368323829405,0.13855757353047443,-0.06836997596934952
decline_somewhat_balance_partly_owe_disappearance_year_end_pressure,0.10958234801806027,0.12566838431825617,-0.06837826237751796
fresenius_medical_care,0.10879023465318634,0.12476010649432252,-0.06837871339716742
follow_rapid_aggressive_policy_action_already_take_would_prudent_give_current_policy_time_work,0.11625229512653204,0.13331783081641807,-0.06837972143263286
0.50,0.1078843624753955,0.12372209229543706,-0.0683820743930151
context_committee_long_run_objective_price_stability_sustainable_economic_growth_give_careful_consideration_economic_financial_monetary_development_somewhat_high_federal_fund_rate,0.1085221186715431,0.12445445863329099,-0.06838601607964008
despite_production_cutback_stockbuilding_manufacturing,0.10779384677061815,0.12362046354827683,-0.06839083009105695
keep_interest_rate,0.1230210076736329,0.14108419778092116,-0.06839391929515179
context_committee_long_run_objective_price_stability_sustainable_economic_growth_give_careful_consideration_economic_financial_monetary_development_slightly_great_reserve_restraint_slightly_less_reserve_restraint_would_acceptable_intermeeting_period,0.11725461319425376,0.13447132997599903,-0.0683946857638781
6.3,0.1126923300563218,0.1292394618110885,-0.06839585499302747
additional_policy_tightening_might_need_point_appear_likely_development_intermeeting_period_would_require,0.12083828822992727,0.1385817557020268,-0.0683966712948119
current_uncertain_environment_would_afford_committee_opportunity_gauge_momentum_expansion_relate_degree_pressure_resource,0.11536573480759622,0.13230576770127744,-0.06839718224374355
in_five_year,0.11847864932680226,0.1358758829729588,-0.06839757675579224
federal_reserve_bank_new_york_shall_commit_maintain_specific_balance_unless_authorized_federal_open_market_committee,0.10829502064532749,0.12419724901642759,-0.06839895534692701
loosen,0.12569722023678712,0.14415492984442177,-0.06839934238834124
member_concerned_indication_grow_weakness_number,0.10950666329995502,0.1255875552996819,-0.06840190326888676
input_cost,0.12598028063254463,0.1444804323245025,-0.06840236236046583
0.96,0.1084720131289056,0.12440304232238134,-0.06841020032224192
little,0.12392367244359297,0.14212497862086812,-0.06841345033869443
would_tend_maintain_upward_pressure,0.10839635294075203,0.12431850136395631,-0.06841913237887425
ultratech,0.10863191354008488,0.12458909904195496,-0.0684208739392933
+2.2,0.11023081042576705,0.12642327812573523,-0.0684225140544921
+3.6,0.11071503789310337,0.12697891244083875,-0.06842359481545854
price_crude_material_fall_substantially,0.10863208277476046,0.12459007471009195,-0.06842399584768422
hinder,0.12422794041164867,0.14247723260930703,-0.06842496525638994
press_statement_release_public_shortly_today_meet_member_agree_include_reference_sign_firm,0.11224457006627883,0.12873374436584242,-0.06842596745031287
sanrio,0.108995288227429,0.1250072373651773,-0.06842639453227431
export_restriction,0.11720372228771346,0.13442368737460514,-0.06843437728028395
labor_cost_measure_hourly_compensation_private_industry_worker_increase_appreciably_faster_rate_fourth_quarter,0.11476309474748682,0.13162620358240099,-0.06844091423295644
come_amid,0.122315195989087,0.1402882350578287,-0.06844175263471981
top_commodity_gainer_platinum,0.10832186037082647,0.12423980510691048,-0.06844612461552836
prospective,0.11891190257169736,0.1363882563802965,-0.06845414386085581
indeed_recent_information_seem_signal_sudden_weakness_largely_anecdotal_aggregate_data_spending_employment_suggest_continued_economic_expansion_albeit_relatively_slow,0.11484747484036009,0.1317273645720804,-0.068457470242881
-0.22,0.1079900878318035,0.123862422690459,-0.06845875778054787
many_refer_however_admixture_strength_weaknesses_local_economy_majority_observe_balance_growth_regional_business_activity_appear_slow,0.11220915723393304,0.12870167765927645,-0.06845902315956102
eurofins,0.10851375847062492,0.12446331222591628,-0.06845975746714611
0.73,0.1081613651360844,0.12405943000271631,-0.06846098712705498
norwegian_krone,0.10819163241550012,0.1240952752934374,-0.06846551549028769
2017,0.11907320111384262,0.1365765349155523,-0.06846607422155573
index_gain,0.10829674494426968,0.12421639394040698,-0.0684677393823892
yr,0.10812621036693204,0.12402134830311914,-0.06846997671329678
next_two_week,0.12093407790195751,0.13871222051559057,-0.06847061838348754
context_committee_long_run_objective_price_stability_sustainable_economic_growth_give_careful_consideration_economic_financial_monetary_development_slightly_great_reserve_restraint_slightly_less_reserve_restraint_might_acceptable_intermeeting_period,0.11809763870327762,0.13545883776771117,-0.06847073798337772
regard_development_key_sector_economy,0.10742915594842097,0.12322234052527156,-0.06847206637851544
2_2_1_2_percent,0.10805720815130058,0.12394279977122184,-0.06847237533382469
cut_interest_rate,0.12585588041313225,0.14435894109272007,-0.0684753729513208
livestock,0.11231272977475465,0.12882473662593633,-0.06847549282841085
200,0.11412727524970237,0.13090796684122596,-0.06848276781874736
match,0.11611930254590745,0.13319301047009588,-0.0684832117501251
committee_discussion_current_prospective_economic_condition,0.11012532086124575,0.126318079664622,-0.06848471459707625
share_decrease,0.10788250185549815,0.12374604462544317,-0.06848699355478748
boj,0.12673337450429423,0.14536906749922787,-0.06848778297510622
call_preemptive_tightening_1994_rapidly_rise_commodity_price_real_short_term_interest_rate_near_zero_present_today,0.11803978171262097,0.13539746610062656,-0.06848908176589769
ivory_coast,0.11420202546157632,0.1309955627968476,-0.0684898144983868
even_though,0.12116582262233949,0.1389852281511,-0.06849638114388819
projection_civilian_unemployment_rate_fourth_quarter,0.1085163890389532,0.1244758074789195,-0.06849765218957472
ipo,0.11483739513464208,0.1317267436675247,-0.06849880365787485
push_back,0.12350194787476282,0.14166599739673544,-0.0685001707252924
outstanding,0.11475352912572784,0.1316310243574117,-0.0685006222715127
previous,0.12002725836639985,0.1376804062658621,-0.068500670807182
motorcycle,0.11138814606911375,0.1277708479737564,-0.06850129960701369
gradual_decline,0.12082896300026169,0.13860079157720379,-0.06850343209816916
-0.55,0.10791042152099098,0.12378217246731893,-0.0685034884935889
mediobanca,0.11014161871871386,0.12634319573572764,-0.06851001005874306
social_distancing,0.12444785310862336,0.14275386481617633,-0.06851008238167447
enel,0.10913344024773321,0.12518684326131335,-0.06851051378554841
+2.5,0.11075067776875189,0.12704270343522922,-0.06851336897599307
-0.32,0.10801300693634941,0.12390245043996255,-0.06851394764011147
profit_forecast,0.11163003012086384,0.12805222639123998,-0.0685165289636149
rbi,0.12208529339412304,0.14004762928684442,-0.06852376919698368
export_rise,0.11418805276676841,0.1309887957837449,-0.06852499783850945
rapid_increase_healthcare_insurance_cost_lag_passthrough_large_increase_oil_price,0.10837754392748733,0.12432397954645455,-0.06852742251493216
prysmian,0.1086195427114042,0.12460290081779063,-0.06853267577734486
incoming_information,0.12561935895143647,0.144104253651082,-0.06853272696924029
background_member_generally_anticipate_pickup_inflation_though_still_relatively_low_rate_primarily_last_year,0.10801764049277196,0.12391373899843013,-0.0685379379906683
asian_paint,0.1088657392049006,0.12488761510141784,-0.06854180101099906
housing_activity_continue_display_solid_overall_strength_though_member_mention_weakness_multifamily_construction_high_end_sector_single_family,0.11519929453927526,0.13215348120522305,-0.06854253652467812
moreover_question_persist_level_growth,0.12108264091696071,0.13890364006885664,-0.06854592128600853
symmetrical_directive_felt_appropriate_light_committee_expectation_ease_likely_need_month_ahead_unless_ongoing_development_point_substantial_decline,0.1087928731392481,0.12480553767052653,-0.06854783162167132
nominal_shipment_nondefense_capital_good_fourth_quarter_indicate_drop_office_compute_equipment_small_gain_communication_equipment_decline_net_non_high_tech_equipment,0.11492147688471198,0.13183652167025714,-0.06854912458603475
foreign_exchange_market_trade_weight_value_dollar_decline_slightly_period_relation_major_currency,0.1079786298958079,0.12387338386662093,-0.06855560024205724
committee_discussion_policy_intermeeting_period_ahead_member_endorse_proposal_retain_current_stance_policy,0.123539263878898,0.14172475832234452,-0.06855620408880812
rwe,0.10879201818872233,0.12480777274245108,-0.0685606544846932
15.8,0.113059130168845,0.12970364932332717,-0.068562895800173
expenditure_durable_good_particularly_motor_vehicle,0.11593830442452788,0.13300698424168583,-0.06856398009621975
7-week,0.10861942670990174,0.1246109373293267,-0.06856530317268315
background_member_continue_view_great_risk_economy_relate_concern_economic_activity_rather,0.11328883271460936,0.12996803308706165,-0.06856620600403095
76,0.11256459511411504,0.1291373137601433,-0.06856676773144547
victoria,0.11061055144021756,0.12689569163393652,-0.06856720894125896
92,0.11149830801658425,0.12791419774644222,-0.06856738614191953
pressure_already_tight_market_labor_resource,0.11028707644762076,0.12652524998521286,-0.06856979863418423
peso,0.12310324301623342,0.14123026730940477,-0.06857633854610519
entirely_unexpected_context_improve_sentiment_strength_expansion_potentially_adverse_implication_cost_cyclical_weakness_productivity_possibility_high_energy_price_passthrough_effect_might_persist_longer,0.11202081232074544,0.12851617375837476,-0.06857723507104839
diesel,0.11441251591249268,0.13126010979994696,-0.06857741613904683
north_america,0.11579368083831225,0.13284571699976644,-0.06858139261002787
key_partner,0.11990425621785646,0.13756184763477378,-0.06858219840474326
even_response_economy_hard_anticipate_difficulty_disentangle_effect,0.10778381647704102,0.12365651240024753,-0.06858223888725258
2.02,0.10838317005018948,0.12434434913416689,-0.06858311874726633
